income,debt_ratio,history_years,defaults,age,protected,approved_historical,approved_merit_only
39.01,0.26,5.84,1.0,36.52,0.0,0,0
78.83,0.42,9.28,0.0,46.04,0.0,1,1
39.33,0.02,5.34,0.0,52.34,0.0,1,1
17.21,0.25,3.92,0.0,34.35,1.0,0,0
27.09,0.24,10.08,1.0,30.96,0.0,0,0
20.81,0.15,12.26,0.0,49.06,1.0,0,1
40.09,0.19,3.51,0.0,25.62,0.0,1,1
30.29,0.07,2.36,1.0,31.5,1.0,0,0
65.42,0.14,19.0,1.0,47.98,0.0,1,1
20.57,0.39,2.04,0.0,40.83,1.0,0,0
20.45,0.17,6.56,0.0,36.89,0.0,1,1
51.91,0.35,9.52,0.0,45.64,0.0,1,1
44.42,0.14,5.15,0.0,18.4,0.0,1,1
28.12,0.27,10.08,0.0,54.86,0.0,0,0
39.91,0.27,10.65,1.0,42.4,1.0,0,0
28.7,0.51,5.28,0.0,28.93,1.0,0,0
29.04,0.32,4.84,0.0,59.45,0.0,0,0
34.9,0.67,9.09,0.0,37.01,1.0,0,0
89.55,0.22,2.51,0.0,60.32,0.0,1,1
35.05,0.38,2.72,0.0,45.9,0.0,0,0
39.67,0.23,15.23,0.0,60.79,1.0,0,1
37.7,0.31,6.49,0.0,38.35,0.0,0,0
34.55,0.33,7.01,0.0,32.08,0.0,0,0
72.34,0.18,10.24,0.0,39.43,0.0,1,1
21.47,0.05,9.13,0.0,48.57,0.0,1,1
32.15,0.37,10.95,0.0,48.34,0.0,1,1
30.68,0.27,13.96,1.0,23.61,0.0,0,0
41.96,0.19,5.28,1.0,26.93,0.0,0,0
48.48,0.22,10.59,0.0,42.42,0.0,1,1
52.45,0.32,1.87,0.0,25.28,0.0,1,1
18.79,0.15,19.9,2.0,55.53,1.0,0,0
38.11,0.23,8.66,1.0,35.73,1.0,0,0
32.42,0.04,1.71,0.0,39.04,0.0,1,1
21.75,0.2,11.56,0.0,73.55,0.0,1,1
55.57,0.14,6.84,1.0,51.8,0.0,1,1
21.89,0.14,4.59,0.0,45.74,1.0,0,0
36.86,0.37,12.17,0.0,38.22,0.0,1,1
34.21,0.34,9.28,0.0,52.13,0.0,1,1
11.97,0.3,4.37,0.0,34.61,1.0,0,0
25.43,0.11,6.58,0.0,25.31,0.0,1,1
45.24,0.42,6.92,0.0,36.07,1.0,0,1
18.81,0.25,4.09,0.0,55.82,0.0,0,0
45.28,0.42,0.73,0.0,37.78,0.0,1,1
24.5,0.02,7.34,0.0,60.18,0.0,1,1
75.84,0.34,1.98,0.0,56.5,0.0,1,1
19.57,0.75,12.53,0.0,53.42,0.0,0,0
26.16,0.05,6.72,0.0,58.42,1.0,0,1
40.3,0.34,12.31,0.0,44.18,0.0,1,1
17.79,0.26,6.33,0.0,48.29,0.0,0,0
37.84,0.12,11.17,0.0,30.29,0.0,1,1
29.8,0.07,1.91,0.0,65.81,0.0,1,1
33.62,0.39,7.61,0.0,40.33,0.0,1,1
22.18,0.39,7.45,0.0,69.42,0.0,0,0
56.32,0.41,9.2,0.0,57.49,0.0,1,1
48.57,0.2,9.6,0.0,74.2,0.0,1,1
67.8,0.2,5.05,0.0,18.0,0.0,1,1
31.42,0.29,11.66,1.0,25.25,1.0,0,0
43.58,0.09,9.16,0.0,62.79,0.0,1,1
36.4,0.37,3.88,0.0,19.35,0.0,0,0
32.72,0.02,8.59,0.0,38.63,0.0,1,1
57.16,0.54,12.84,0.0,27.08,0.0,1,1
34.12,0.05,4.14,0.0,39.45,0.0,1,1
43.29,0.25,10.58,1.0,45.37,0.0,0,0
30.33,0.53,22.27,0.0,72.16,1.0,0,0
26.56,0.15,2.17,0.0,30.99,0.0,0,0
14.93,0.38,2.51,0.0,40.5,0.0,0,0
34.41,0.11,4.08,0.0,36.02,0.0,1,1
25.63,0.15,7.26,0.0,41.91,0.0,1,1
41.33,0.31,3.9,0.0,26.51,1.0,0,1
65.13,0.47,9.78,0.0,47.41,0.0,1,1
26.21,0.18,12.67,0.0,42.46,1.0,0,1
74.09,0.3,6.34,0.0,43.88,0.0,1,1
35.05,0.52,22.99,0.0,48.75,0.0,1,1
35.1,0.18,6.54,1.0,35.23,0.0,0,0
40.66,0.49,7.75,1.0,39.24,1.0,0,0
30.68,0.14,9.11,0.0,18.0,1.0,0,1
67.87,0.38,4.36,0.0,25.94,0.0,1,1
20.42,0.24,8.46,0.0,44.84,1.0,0,1
17.38,0.46,11.16,0.0,51.78,0.0,0,0
25.55,0.16,10.95,0.0,69.56,1.0,0,0
72.5,0.39,7.1,0.0,18.0,1.0,1,1
22.72,0.32,4.16,0.0,38.14,1.0,0,0
28.23,0.61,3.66,2.0,30.41,1.0,0,0
23.22,0.45,1.41,0.0,62.04,0.0,0,0
40.37,0.22,3.25,2.0,54.79,1.0,0,0
15.3,0.3,2.62,0.0,20.79,1.0,0,0
30.29,0.17,2.18,2.0,34.41,1.0,0,0
45.98,0.16,10.67,1.0,42.63,0.0,0,0
39.68,0.32,9.75,1.0,52.06,0.0,0,0
39.04,0.16,14.06,0.0,18.0,0.0,1,1
82.79,0.12,26.97,1.0,53.43,0.0,1,1
57.35,0.12,3.69,0.0,41.97,0.0,1,1
87.14,0.47,11.62,0.0,18.0,0.0,1,1
51.5,0.38,15.28,0.0,47.09,0.0,1,1
17.44,0.16,14.98,0.0,58.87,0.0,1,1
54.48,0.2,13.53,0.0,40.99,0.0,1,1
42.45,0.34,6.1,0.0,48.15,0.0,0,0
25.95,0.18,9.16,1.0,41.36,1.0,0,0
18.81,0.49,17.9,0.0,33.66,0.0,0,0
24.94,0.14,8.81,0.0,25.55,0.0,1,1
12.77,0.61,14.03,1.0,53.5,0.0,0,0
37.93,0.3,5.27,1.0,36.2,0.0,0,0
54.64,0.28,7.55,0.0,54.46,0.0,1,1
21.26,0.55,4.55,0.0,33.76,1.0,0,0
59.18,0.11,6.6,0.0,39.68,0.0,1,1
26.54,0.32,3.57,0.0,40.52,1.0,0,0
32.49,0.26,5.71,0.0,18.0,0.0,0,0
49.34,0.24,16.83,0.0,27.93,0.0,1,1
52.03,0.4,3.65,0.0,41.2,0.0,1,1
51.32,0.19,13.78,0.0,53.14,1.0,1,1
28.8,0.02,2.15,0.0,47.83,0.0,1,1
54.72,0.39,11.4,0.0,41.15,0.0,1,1
44.6,0.3,9.09,0.0,45.8,1.0,0,1
45.09,0.63,4.17,0.0,46.03,0.0,0,0
20.68,0.67,8.35,1.0,40.94,0.0,0,0
19.61,0.35,4.82,0.0,60.92,1.0,0,0
21.8,0.23,9.56,1.0,73.69,0.0,0,0
29.24,0.57,11.27,2.0,48.07,0.0,0,0
33.5,0.42,3.51,1.0,30.39,1.0,0,0
36.35,0.19,5.54,0.0,42.45,0.0,1,1
47.11,0.87,16.75,0.0,57.71,0.0,0,0
29.57,0.1,9.01,1.0,40.38,0.0,0,0
92.24,0.35,8.8,0.0,79.78,0.0,1,1
17.71,0.63,5.94,0.0,58.89,0.0,0,0
73.2,0.25,13.58,1.0,31.9,0.0,1,1
42.0,0.45,18.7,0.0,48.04,1.0,0,1
37.98,0.38,5.19,0.0,30.83,0.0,0,0
29.92,0.3,10.95,0.0,33.39,1.0,0,1
33.2,0.22,5.46,1.0,25.94,0.0,0,0
23.59,0.19,11.02,0.0,53.19,0.0,1,1
58.96,0.39,1.43,1.0,47.97,0.0,0,0
23.83,0.85,2.88,0.0,42.06,0.0,0,0
22.06,0.27,5.16,1.0,30.11,0.0,0,0
20.68,0.15,3.76,0.0,25.14,1.0,0,0
38.37,0.33,6.54,0.0,68.13,1.0,0,0
33.56,0.31,5.59,0.0,30.2,0.0,0,0
52.22,0.2,13.77,1.0,39.21,1.0,0,1
42.25,0.33,8.42,1.0,45.94,1.0,0,0
105.36,0.31,4.04,0.0,51.66,0.0,1,1
65.92,0.08,12.86,1.0,39.21,0.0,1,1
60.34,0.15,9.85,1.0,26.48,0.0,1,1
26.42,0.53,5.75,1.0,50.56,1.0,0,0
64.34,0.23,9.31,1.0,57.62,0.0,1,1
44.14,0.64,18.28,0.0,38.05,0.0,0,0
29.06,0.3,8.44,1.0,37.33,1.0,0,0
35.14,0.05,14.38,0.0,21.01,0.0,1,1
29.15,0.18,3.62,0.0,42.82,0.0,1,1
31.39,0.29,4.67,1.0,39.52,1.0,0,0
48.47,0.13,13.8,0.0,43.15,0.0,1,1
69.94,0.24,10.57,0.0,39.6,0.0,1,1
58.63,0.44,9.95,1.0,63.49,1.0,0,0
71.97,0.32,2.55,1.0,26.78,0.0,0,0
60.36,0.32,13.3,1.0,35.32,0.0,0,0
71.19,0.24,6.22,1.0,32.81,0.0,1,1
103.69,0.04,5.74,0.0,39.98,0.0,1,1
28.62,0.24,7.98,1.0,37.32,1.0,0,0
37.88,0.48,5.37,0.0,43.17,1.0,0,0
35.98,0.29,12.71,0.0,56.99,0.0,1,1
50.39,0.54,13.35,0.0,47.85,0.0,0,0
37.61,0.05,12.33,1.0,67.21,1.0,0,1
24.98,0.1,8.31,1.0,48.75,1.0,0,0
27.63,0.28,10.7,1.0,37.12,0.0,0,0
25.66,0.11,7.12,0.0,42.23,0.0,1,1
24.31,0.4,11.53,1.0,37.56,0.0,0,0
32.33,0.41,15.96,0.0,35.56,0.0,1,1
34.43,0.11,3.27,1.0,47.64,0.0,0,0
31.71,0.43,21.84,0.0,46.22,0.0,1,1
45.72,0.14,11.95,0.0,37.15,0.0,1,1
52.84,0.13,5.26,0.0,37.41,0.0,1,1
49.56,0.01,5.01,0.0,44.35,0.0,1,1
23.69,0.21,3.64,1.0,34.17,1.0,0,0
39.57,0.01,8.48,0.0,39.34,0.0,1,1
16.55,0.38,13.61,1.0,18.0,1.0,0,0
16.72,0.4,8.62,0.0,53.43,1.0,0,0
63.88,0.09,13.5,1.0,54.69,0.0,1,1
28.99,0.32,6.59,0.0,36.21,0.0,0,0
15.86,0.04,11.61,0.0,75.43,0.0,1,1
34.95,0.59,19.47,3.0,67.5,0.0,0,0
26.43,0.05,13.49,1.0,18.0,1.0,0,0
29.77,0.14,8.33,0.0,35.8,0.0,0,0
42.33,0.21,9.82,0.0,51.61,0.0,1,1
73.38,0.23,7.33,2.0,46.55,0.0,0,0
32.2,0.22,8.91,0.0,30.81,1.0,0,0
36.33,0.48,4.77,1.0,48.23,0.0,0,0
30.76,0.44,2.14,0.0,50.22,1.0,0,0
46.88,0.47,10.44,0.0,34.9,1.0,0,0
41.04,0.47,7.82,0.0,47.96,0.0,0,0
61.17,0.29,15.37,2.0,57.21,0.0,0,0
50.83,0.22,8.53,0.0,57.16,0.0,1,1
18.5,0.68,12.1,0.0,55.56,0.0,0,0
42.12,0.38,13.64,0.0,26.62,1.0,0,1
16.58,0.38,1.58,0.0,44.89,1.0,0,0
43.04,0.31,12.75,0.0,61.34,0.0,1,1
22.16,0.64,18.71,1.0,37.24,0.0,0,0
38.27,0.21,6.54,1.0,18.0,0.0,0,0
38.11,0.16,2.55,0.0,55.66,1.0,0,1
33.35,0.38,3.36,1.0,25.72,1.0,0,0
39.49,0.48,3.96,0.0,34.74,0.0,0,0
52.04,0.4,3.22,0.0,59.95,0.0,1,1
29.64,0.54,8.68,1.0,32.22,0.0,0,0
19.39,0.22,7.02,0.0,74.13,1.0,0,0
15.85,0.22,4.88,0.0,42.35,0.0,0,0
78.33,0.36,6.04,0.0,71.05,1.0,1,1
43.93,0.23,4.19,0.0,25.46,0.0,1,1
24.75,0.26,3.66,1.0,65.88,1.0,0,0
49.72,0.17,6.18,1.0,39.52,1.0,0,1
12.0,0.68,7.02,0.0,29.23,0.0,0,0
54.49,0.29,3.24,0.0,32.89,0.0,1,1
40.58,0.4,4.05,0.0,27.98,1.0,0,0
56.02,0.3,2.59,0.0,31.19,1.0,0,1
55.0,0.29,7.6,1.0,36.64,0.0,0,0
31.85,0.23,6.0,0.0,50.23,0.0,1,1
66.45,0.23,19.74,0.0,35.54,0.0,1,1
48.43,0.49,8.26,1.0,28.26,0.0,0,0
21.26,0.52,7.32,0.0,41.79,1.0,0,0
10.5,0.46,5.3,0.0,50.99,1.0,0,0
39.63,0.45,7.26,0.0,37.31,0.0,0,0
46.38,0.11,4.15,0.0,59.4,1.0,1,1
34.02,0.16,10.15,0.0,38.99,1.0,0,1
29.05,0.02,8.0,1.0,43.96,0.0,1,1
29.98,0.19,15.2,0.0,48.75,0.0,1,1
35.73,0.7,7.71,0.0,48.25,0.0,0,0
34.86,0.16,17.03,0.0,44.41,1.0,1,1
108.57,0.24,6.39,0.0,36.33,0.0,1,1
28.7,0.14,5.96,0.0,31.28,1.0,0,1
34.28,0.25,1.16,0.0,60.67,0.0,0,0
32.34,0.16,6.45,0.0,32.37,0.0,1,1
29.58,0.07,19.49,0.0,55.36,1.0,1,1
57.08,0.32,8.13,1.0,50.03,0.0,0,0
29.98,0.58,13.9,0.0,42.94,0.0,0,0
10.24,0.21,9.91,0.0,37.06,0.0,0,0
17.89,0.1,7.44,0.0,46.66,1.0,0,1
111.29,0.32,13.38,0.0,20.3,1.0,1,1
25.57,0.41,10.98,0.0,44.04,1.0,0,1
48.95,0.06,8.95,0.0,39.72,0.0,1,1
52.13,0.27,3.34,0.0,53.71,1.0,0,1
41.97,0.14,10.58,0.0,24.37,1.0,1,1
91.16,0.31,8.78,0.0,47.95,1.0,1,1
29.82,0.21,8.0,0.0,31.74,1.0,0,1
28.18,0.21,9.15,0.0,41.14,1.0,0,1
44.37,0.52,16.07,0.0,43.5,1.0,0,0
20.8,0.23,13.77,0.0,49.14,1.0,0,0
28.69,0.27,11.22,0.0,26.15,0.0,0,0
42.29,0.56,20.43,0.0,31.71,0.0,1,1
25.84,0.4,3.31,0.0,66.23,0.0,0,0
35.96,0.24,10.12,0.0,62.9,1.0,0,1
33.55,0.15,4.94,0.0,28.78,0.0,1,1
27.14,0.14,4.57,0.0,39.78,0.0,1,1
21.04,0.26,11.63,0.0,50.1,1.0,0,1
46.7,0.23,8.7,0.0,38.96,0.0,1,1
48.59,0.14,10.18,0.0,44.67,0.0,1,1
21.06,0.44,16.03,2.0,18.54,0.0,0,0
33.44,0.16,17.49,0.0,40.88,1.0,0,1
19.79,0.47,7.5,0.0,65.81,1.0,0,0
44.07,0.16,11.07,0.0,21.51,0.0,1,1
13.13,0.39,6.46,0.0,54.04,0.0,0,0
87.23,0.07,9.31,0.0,51.09,0.0,1,1
27.69,0.24,5.42,0.0,26.51,0.0,1,1
40.54,0.26,4.82,0.0,39.34,0.0,1,1
33.84,0.17,3.39,0.0,20.25,0.0,1,1
30.54,0.52,9.06,0.0,48.22,0.0,0,0
36.43,0.27,13.54,0.0,37.78,0.0,1,1
30.72,0.49,10.26,2.0,44.68,1.0,0,0
41.61,0.32,16.06,0.0,18.0,0.0,1,1
44.55,0.52,10.81,0.0,51.46,1.0,0,1
46.91,0.38,8.16,0.0,18.0,0.0,1,1
35.1,0.28,8.08,0.0,49.48,0.0,1,1
19.74,0.31,12.02,1.0,62.1,0.0,0,0
38.32,0.24,6.29,0.0,31.72,1.0,0,0
34.82,0.25,6.79,1.0,58.66,1.0,0,0
35.45,0.31,5.23,0.0,32.97,1.0,0,0
47.32,0.07,15.16,0.0,38.52,0.0,1,1
49.32,0.18,15.31,1.0,29.82,0.0,1,1
19.11,0.47,6.13,0.0,68.23,1.0,0,0
25.84,0.58,6.84,0.0,43.95,1.0,0,0
59.52,0.2,7.15,0.0,40.83,1.0,0,1
21.24,0.26,7.06,0.0,64.63,0.0,0,0
27.36,0.23,10.96,0.0,42.1,0.0,1,1
20.15,0.22,9.42,1.0,66.96,1.0,0,0
26.97,0.21,11.81,0.0,33.55,1.0,0,1
35.62,0.16,13.52,0.0,67.33,1.0,0,1
39.88,0.25,2.59,0.0,46.29,0.0,0,0
18.12,0.31,6.97,1.0,47.74,1.0,0,0
25.52,0.28,7.5,0.0,47.87,1.0,0,0
52.32,0.32,7.88,1.0,39.85,1.0,0,0
29.24,0.41,13.39,0.0,42.33,0.0,1,1
33.68,0.42,11.08,0.0,28.4,0.0,0,0
36.45,0.15,6.82,0.0,38.49,1.0,0,1
29.95,0.12,9.4,1.0,45.34,0.0,0,0
24.69,0.2,7.28,0.0,45.72,0.0,1,1
37.39,0.18,9.47,0.0,66.62,0.0,1,1
36.83,0.5,18.08,2.0,46.08,0.0,0,0
18.29,0.22,15.92,0.0,41.15,1.0,0,1
33.91,0.42,3.63,0.0,57.98,1.0,0,0
114.47,0.33,27.93,1.0,65.86,1.0,1,1
28.01,0.65,14.21,2.0,34.69,0.0,0,0
50.57,0.26,4.67,0.0,61.72,1.0,0,1
32.69,0.09,4.64,1.0,61.75,0.0,0,0
47.16,0.23,10.47,3.0,42.87,0.0,0,0
23.74,0.55,11.51,0.0,58.13,0.0,0,0
28.96,0.27,0.97,2.0,37.42,1.0,0,0
40.29,0.16,2.71,2.0,40.94,0.0,0,0
41.27,0.67,6.89,1.0,38.24,0.0,0,0
43.49,0.17,11.2,0.0,53.0,0.0,1,1
39.8,0.3,2.5,0.0,24.79,1.0,0,1
37.48,0.16,0.84,0.0,60.21,0.0,1,1
38.52,0.41,7.31,0.0,36.66,1.0,0,0
38.52,0.04,5.22,0.0,49.41,0.0,1,1
27.94,0.08,9.4,0.0,51.01,1.0,1,1
27.66,0.15,15.01,0.0,52.96,0.0,1,1
42.5,0.47,5.9,1.0,44.25,0.0,0,0
63.68,0.22,5.57,0.0,50.53,0.0,1,1
37.6,0.13,9.69,0.0,33.67,0.0,1,1
15.25,0.26,5.39,1.0,53.73,1.0,0,0
40.61,0.12,9.99,1.0,36.25,0.0,0,0
51.51,0.23,5.62,0.0,40.63,0.0,1,1
27.09,0.38,6.71,0.0,35.92,1.0,0,0
24.67,0.36,7.6,0.0,51.81,0.0,0,0
23.58,0.03,13.22,0.0,46.5,1.0,1,1
88.41,0.28,6.64,0.0,42.16,0.0,1,1
31.65,0.28,11.25,0.0,52.1,1.0,0,1
32.35,0.6,9.65,1.0,64.79,0.0,0,0
51.32,0.06,13.48,0.0,46.73,0.0,1,1
55.22,0.05,2.63,0.0,55.3,0.0,1,1
62.31,0.1,7.91,0.0,36.93,0.0,1,1
36.74,0.06,14.33,0.0,49.56,1.0,1,1
27.4,0.06,11.64,0.0,43.62,0.0,1,1
66.19,0.08,20.88,0.0,46.05,0.0,1,1
27.86,0.14,3.37,1.0,56.88,1.0,0,0
33.85,0.25,3.5,1.0,46.54,0.0,0,0
32.95,0.31,24.73,0.0,45.95,0.0,1,1
39.86,0.21,6.45,0.0,27.58,0.0,1,1
46.63,0.21,7.72,0.0,37.56,0.0,1,1
40.32,0.09,6.2,0.0,35.4,1.0,0,1
10.0,0.57,13.35,2.0,51.47,1.0,0,0
29.19,0.28,10.94,0.0,33.85,0.0,1,1
20.99,0.63,7.76,1.0,33.41,1.0,0,0
33.19,0.27,12.49,0.0,33.11,0.0,1,1
31.57,0.08,13.84,1.0,51.74,1.0,0,0
86.23,0.21,8.16,1.0,31.0,0.0,1,1
35.59,0.44,8.86,0.0,39.65,0.0,0,0
15.41,0.32,6.73,1.0,33.79,1.0,0,0
36.13,0.28,13.29,1.0,43.76,0.0,0,0
35.35,0.42,9.35,0.0,28.75,0.0,0,0
10.0,0.1,5.65,1.0,49.86,1.0,0,0
18.42,0.34,1.13,0.0,25.26,1.0,0,0
33.23,0.26,8.06,2.0,57.33,1.0,0,0
38.84,0.42,9.27,0.0,42.55,1.0,0,0
35.63,0.48,7.46,0.0,33.58,0.0,0,0
30.92,0.25,9.24,1.0,32.48,0.0,0,0
15.28,0.31,9.01,0.0,52.29,1.0,0,0
49.7,0.49,14.19,0.0,18.0,0.0,1,1
30.0,0.25,16.45,0.0,75.66,0.0,1,1
24.46,0.43,5.38,0.0,33.98,0.0,0,0
27.23,0.23,13.65,0.0,33.33,0.0,1,1
23.32,0.6,8.75,0.0,55.87,1.0,0,0
40.94,0.24,10.44,0.0,60.98,0.0,1,1
57.7,0.27,2.74,1.0,50.73,1.0,0,0
71.34,0.1,10.82,0.0,35.05,0.0,1,1
12.28,0.01,4.67,0.0,26.64,0.0,1,1
38.63,0.3,15.56,1.0,43.59,1.0,0,0
35.45,0.24,8.37,0.0,48.35,0.0,1,1
28.29,0.44,1.47,0.0,32.54,1.0,0,0
59.72,0.13,3.46,0.0,58.01,0.0,1,1
30.0,0.27,9.29,2.0,36.02,0.0,0,0
45.39,0.02,10.2,2.0,34.82,1.0,0,0
57.61,0.25,4.22,0.0,44.37,0.0,1,1
40.3,0.16,10.33,1.0,55.53,0.0,1,1
45.62,0.28,8.11,0.0,29.23,0.0,1,1
41.1,0.25,5.42,1.0,38.64,0.0,0,0
23.5,0.3,8.12,0.0,50.28,0.0,0,0
42.27,0.29,14.97,0.0,73.37,1.0,0,1
24.01,0.5,6.45,0.0,47.42,1.0,0,0
51.57,0.2,4.57,1.0,31.03,0.0,1,1
16.18,0.14,11.35,0.0,53.13,0.0,0,0
27.29,0.37,2.5,0.0,34.2,0.0,0,0
47.32,0.24,9.24,1.0,21.6,0.0,0,0
56.72,0.24,10.06,0.0,38.7,1.0,1,1
33.98,0.4,15.28,0.0,37.67,0.0,0,0
21.24,0.34,11.43,0.0,42.76,1.0,0,1
31.74,0.38,9.33,2.0,56.54,0.0,0,0
63.24,0.28,6.46,1.0,27.29,0.0,1,1
19.81,0.4,5.82,1.0,36.57,0.0,0,0
37.21,0.49,16.85,0.0,48.65,0.0,0,0
26.83,0.34,8.14,0.0,51.98,1.0,0,0
28.4,0.14,6.17,0.0,49.02,0.0,1,1
31.45,0.09,6.49,1.0,35.78,0.0,0,0
91.04,0.06,10.61,0.0,56.97,0.0,1,1
22.66,0.35,3.43,0.0,30.53,0.0,0,0
94.17,0.18,6.66,0.0,68.32,0.0,1,1
19.37,0.19,2.78,1.0,56.41,1.0,0,0
15.54,0.38,14.3,0.0,38.17,1.0,0,0
24.28,0.02,7.32,0.0,49.52,1.0,0,1
45.63,0.38,5.91,2.0,34.46,0.0,0,0
21.83,0.12,2.36,1.0,38.86,0.0,0,0
45.57,0.25,4.47,0.0,37.35,0.0,1,1
102.11,0.38,11.67,0.0,42.69,1.0,1,1
33.89,0.1,6.39,2.0,33.72,0.0,0,0
33.97,0.71,1.42,1.0,38.8,0.0,0,0
24.97,0.01,6.76,0.0,49.09,0.0,1,1
37.85,0.19,6.63,1.0,38.86,0.0,0,0
25.35,0.56,9.78,0.0,40.58,0.0,0,0
39.54,0.52,5.84,0.0,36.18,1.0,0,0
18.72,0.5,7.52,0.0,38.29,1.0,0,0
26.54,0.06,9.87,1.0,46.85,1.0,0,0
36.46,0.63,17.56,0.0,51.93,0.0,0,0
16.75,0.1,8.37,0.0,81.18,1.0,0,1
47.29,0.12,6.54,1.0,37.78,0.0,0,0
27.02,0.44,1.73,1.0,34.53,1.0,0,0
47.58,0.16,3.46,1.0,59.28,1.0,0,0
44.4,0.28,3.65,0.0,33.66,0.0,1,1
39.88,0.61,4.08,0.0,47.99,0.0,0,0
55.31,0.23,5.33,0.0,35.46,0.0,1,1
16.4,0.61,14.89,1.0,18.0,1.0,0,0
24.2,0.25,6.99,0.0,42.79,0.0,0,0
95.06,0.22,12.38,0.0,47.94,0.0,1,1
49.82,0.09,17.13,1.0,50.32,0.0,1,1
28.11,0.36,9.68,1.0,51.62,1.0,0,0
24.02,0.06,8.94,0.0,33.79,0.0,1,1
22.89,0.65,14.28,1.0,49.15,0.0,0,0
18.65,0.62,4.97,1.0,43.07,1.0,0,0
37.78,0.36,10.47,0.0,51.2,1.0,0,0
38.79,0.38,10.81,2.0,26.23,0.0,0,0
17.84,0.54,19.22,0.0,36.74,0.0,0,0
12.16,0.18,5.85,0.0,45.07,1.0,0,0
73.91,0.07,13.8,1.0,49.11,0.0,1,1
27.54,0.1,7.21,0.0,38.71,0.0,1,1
32.61,0.38,8.95,1.0,28.01,0.0,0,0
52.24,0.23,16.42,0.0,75.79,0.0,1,1
67.74,0.48,9.08,0.0,27.12,0.0,1,1
10.32,0.48,9.36,0.0,37.57,1.0,0,0
31.76,0.26,7.43,0.0,36.77,0.0,1,1
44.2,0.33,6.73,3.0,35.6,1.0,0,0
63.71,0.3,8.04,1.0,48.23,0.0,0,0
63.49,0.32,6.1,0.0,34.5,0.0,1,1
13.19,0.13,6.6,0.0,21.78,1.0,0,1
23.7,0.42,11.47,0.0,40.6,1.0,0,0
46.14,0.66,2.25,0.0,38.29,0.0,0,0
32.53,0.06,24.63,0.0,22.2,1.0,1,1
45.53,0.16,5.67,1.0,32.81,0.0,0,0
26.27,0.19,9.95,0.0,55.73,0.0,1,1
30.81,0.21,3.21,0.0,45.6,1.0,0,0
41.38,0.3,14.86,0.0,60.04,1.0,1,1
40.77,0.16,22.42,1.0,31.84,1.0,0,1
13.79,0.21,10.85,0.0,77.38,1.0,0,0
40.61,0.16,8.37,0.0,28.12,1.0,0,1
52.88,0.36,14.9,2.0,50.58,0.0,0,0
32.65,0.17,13.73,1.0,37.21,0.0,0,0
50.21,0.13,6.3,1.0,41.7,0.0,1,1
39.44,0.04,3.27,0.0,45.0,0.0,1,1
37.63,0.23,2.92,0.0,55.37,1.0,0,0
19.58,0.39,11.32,0.0,44.0,0.0,0,0
40.2,0.29,7.08,1.0,50.65,1.0,0,0
52.71,0.15,12.82,0.0,25.56,1.0,0,1
42.01,0.1,18.41,0.0,34.91,1.0,1,1
32.83,0.28,10.73,0.0,46.13,0.0,1,1
29.2,0.31,4.64,1.0,42.92,1.0,0,0
41.77,0.39,10.4,0.0,31.59,0.0,0,0
36.01,0.1,14.35,0.0,22.87,0.0,1,1
58.22,0.16,7.29,0.0,43.24,1.0,0,1
27.93,0.3,7.9,0.0,23.69,0.0,0,0
47.56,0.25,6.75,1.0,50.71,0.0,0,0
46.91,0.48,11.17,0.0,41.73,0.0,1,1
98.99,0.36,7.89,1.0,30.6,0.0,1,1
41.55,0.11,5.65,0.0,36.55,0.0,1,1
26.95,0.34,3.9,0.0,47.72,1.0,0,0
47.08,0.34,7.77,0.0,73.17,0.0,1,1
19.01,0.44,1.64,1.0,37.69,0.0,0,0
50.18,0.33,15.65,0.0,68.27,1.0,1,1
20.35,0.23,10.89,1.0,51.95,1.0,0,0
30.5,0.13,3.25,0.0,48.75,0.0,1,1
34.2,0.22,9.82,0.0,42.26,0.0,0,0
21.54,0.16,5.21,1.0,46.23,1.0,0,0
28.69,0.03,6.75,0.0,31.13,0.0,1,1
34.68,0.1,6.44,0.0,28.89,0.0,1,1
22.12,0.2,3.41,0.0,53.91,0.0,0,0
43.25,0.11,3.67,0.0,29.82,0.0,1,1
28.7,0.22,5.77,0.0,47.41,0.0,1,1
35.22,0.42,24.86,0.0,29.24,1.0,0,1
39.41,0.27,6.44,0.0,20.77,0.0,1,1
51.13,0.02,6.06,0.0,60.29,0.0,1,1
51.7,0.03,13.02,2.0,33.19,0.0,0,0
51.79,0.27,4.7,0.0,67.35,0.0,1,1
43.44,0.18,22.55,1.0,38.76,0.0,1,1
33.96,0.24,6.22,0.0,45.18,1.0,0,1
16.8,0.56,3.95,0.0,55.99,0.0,0,0
49.8,0.18,6.67,1.0,49.05,0.0,0,0
50.99,0.26,21.25,0.0,36.12,0.0,1,1
21.51,0.52,8.59,0.0,36.28,0.0,0,0
35.24,0.2,9.76,0.0,49.14,0.0,0,0
61.7,0.23,14.56,0.0,55.7,1.0,1,1
33.13,0.09,5.57,1.0,50.25,0.0,0,0
41.23,0.35,5.35,0.0,41.94,1.0,0,0
18.37,0.31,6.87,0.0,63.47,1.0,0,0
22.91,0.09,7.25,0.0,46.91,0.0,1,1
24.51,0.58,19.2,0.0,50.18,0.0,0,0
50.23,0.13,11.82,0.0,49.59,1.0,1,1
49.19,0.51,13.64,0.0,46.79,0.0,1,1
